Date,ratio,ma_60,ma_150
2017-03-17,0.8782334384858045,0.8706987322173416,0.8855759393648719
2017-03-20,0.8764186633039093,0.8709031224200475,0.8856356885283909
2017-03-21,0.8898356664637858,0.8713786940300604,0.8856933388460704
2017-03-22,0.8951219512195122,0.871891891050103,0.8858773268122777
2017-03-23,0.902542372881356,0.8725175499968778,0.8861842947972117
2017-03-24,0.8937346437346437,0.8729006557371264,0.8864470617991093
2017-03-27,0.8899312070043778,0.873015547620311,0.8866071245944083
2017-03-28,0.8883116883116883,0.8730384519022713,0.8867957948198882
2017-03-29,0.8841342988808427,0.8729292919042613,0.8868516728131571
2017-03-30,0.8860172299536117,0.8732880989330304,0.8868758868771804
2017-03-31,0.8918032786885246,0.8732497620816498,0.8869435728682924
2017-04-01,0.8648018648018648,0.8731258336773347,0.8868673344752225
2017-04-04,0.8949129852744311,0.8740828572462488,0.8869905196404019
2017-04-05,0.8721957851801495,0.8736000738209566,0.8869889419920534
2017-04-08,0.8947368421052632,0.87373740344639,0.8862496641539307
2017-04-10,0.8573407202216067,0.873823025619575,0.8857256057468681
2017-04-12,0.8873608382449247,0.8741461419868379,0.8856783449988609
2017-04-13,0.9505129752564876,0.8758660357857903,0.8861028264485141
2017-04-17,0.925280199252802,0.8770657869576731,0.8864820890795481
2017-04-18,0.9213483146067416,0.8781194669857253,0.8864405031309492
2017-04-19,0.9302899444787168,0.8792207704332129,0.8866428046218725
2017-04-20,0.9219543147208121,0.8804390482620396,0.8870436023561002
2017-04-21,0.9259259259259259,0.8815657554493528,0.8869664418622731
2017-04-24,0.876358695652174,0.8819460926845812,0.8865919656967416
2017-04-25,0.8789329685362517,0.8823734498926828,0.8863668892836047
2017-04-26,0.8788083953960731,0.8828841851281266,0.8861377671800484
2017-04-27,0.870748299319728,0.8833312650499575,0.8858672390132034
2017-04-28,0.8772048846675712,0.8835095745629077,0.885611794054329
2017-05-01,0.8631826189078097,0.8834448537403132,0.8854332964139993
2017-05-04,0.913915857605178,0.8840721800957948,0.8856872409592061
2017-05-05,0.8771331058020477,0.8838884995480779,0.8856781994861185
2017-05-06,0.8521220159151194,0.8835043576123295,0.8852926622146521
2017-05-07,0.890896921017403,0.8843965464393221,0.8852653446260774
2017-05-09,0.908411214953271,0.8844984191789647,0.8854343077910354
2017-05-10,0.8547368421052631,0.8846053921708129,0.8851724756802869
2017-05-12,0.8809368900455432,0.8851042284814153,0.885127094715876
2017-05-15,0.8537074148296593,0.8850020757157961,0.8841342998704003
2017-05-16,0.8450233800935204,0.8848478885273721,0.8835147697473523
2017-05-17,0.9285714285714285,0.8858393090748523,0.8838407639443142
2017-05-18,0.9116930572472594,0.8865465232942795,0.883830643085204
2017-05-19,0.8664097623635196,0.8865049465027658,0.8837629463170398
